000|111|0109|1|SALES|20230606|20230606|055917|20240606|215912
500|20240606|085440|1419202|111|1|Standard|11.89|1023510100024082|CUR|0|LOYALTYCARDAS|0.16||IN
500|20240606|085529|1419203|111|1|Standard|30.00|1023510100312611|CUR|0|LOYALTYCARDAS|0.28||IN
500|20240606|085143|1419204|111|1|Standard|39.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|085151|1419205|111|1|Standard|4.60||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|085853|1419206|111|1|Standard|1.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|090226|1419201|111|1|Standard|108.65||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|090648|1419208|111|1|Standard|16.40|1013310100196162|CUR|0|LOYALTYCARDAS|0.16||IN
500|20240606|090941|1419209|111|1|Standard|44.61||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|092305|1419210|161|2|Standard|1.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091012|1419211|111|1|Standard|19.99|1023510100024631|CUR|0|LOYALTYCARDAS|0.29||IN
500|20240606|091254|1419212|111|1|Standard|20.19||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091329|1419213|111|1|Standard|31.14||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091410|1419214|111|1|Standard|9.09||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091548|1419215|111|1|Standard|50.02||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091619|1419216|111|1|Standard|12.26||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091126|1419211|111|1|Standard|3.18||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091802|1419218|111|1|Standard|22.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|092038|1419219|111|1|Standard|20.05||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|092644|1419220|111|1|Standard|21.32||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|092402|1419221|161|2|Standard|1.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095510|1419222|161|2|Standard|1.60||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|093056|1419223|111|1|Standard|29.48||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|093339|1419224|111|1|Standard|30.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|093408|1419225|111|1|Standard|24.44||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|093429|1419226|111|1|Standard|9.13||CUR|9|LOYALTYCARDAS|0.00||IN
